customer_id,dni,gender,edad,ciudad_residencia,fecha_registro,nivel_riesgo
2468,14877451,M,50,Cusco,2016-07-18 01:59:34,bajo
2469,63283709,M,27,Piura,2017-06-23 11:01:47,bajo
2470,76489301,F,51,Trujillo,2019-09-20 13:15:22,alto
2471,35006323,M,61,Iquitos,2020-12-01 09:08:40,bajo
2472,48851599,F,72,Trujillo,2020-12-28 12:21:33,bajo
2473,15028625,F,25,Iquitos,2017-09-24 16:02:40,bajo
2474,11243818,F,54,Trujillo,2023-07-08 20:00:54,bajo
2475,50049524,F,71,Piura,2019-02-11 15:11:17,bajo
2476,86230551,F,77,Piura,2023-08-04 09:31:18,medio
2477,90904160,M,50,Piura,2016-02-29 15:09:29,bajo
2478,24401654,F,64,Lima,2016-09-07 19:42:38,medio
2479,54968591,M,23,Piura,2015-03-28 21:29:28,bajo
2480,48193218,F,61,Trujillo,2018-09-10 09:05:53,bajo
2481,70981700,M,57,Arequipa,2018-04-05 05:38:10,bajo
2482,96075494,F,62,Piura,2019-10-18 09:31:52,medio
2483,82920556,F,36,Arequipa,2017-12-03 08:42:52,bajo
2484,80372842,M,49,Iquitos,2015-01-27 21:34:33,bajo
2485,76291802,M,44,Trujillo,2016-09-05 05:04:50,bajo
2486,28012011,F,18,Piura,2018-08-22 20:17:14,bajo
2487,77674279,M,60,Lima,2023-07-30 23:02:55,bajo
2488,72816684,F,69,Lima,2023-01-28 18:42:27,bajo
2489,46619573,F,50,Iquitos,2021-03-27 02:55:39,bajo
2490,35878707,M,79,Arequipa,2018-02-24 07:57:25,medio
2491,25119192,M,57,Chiclayo,2022-06-24 23:43:14,bajo
2492,54383668,M,49,Lima,2016-10-28 21:23:25,bajo
2493,31809610,F,22,Lima,2018-01-28 18:05:16,bajo
2494,71594457,M,34,Lima,2021-01-13 18:56:33,bajo
2495,97011385,F,79,Trujillo,2021-06-16 20:18:00,medio
2496,44529507,M,25,Lima,2022-03-20 05:09:36,bajo
2497,34991216,F,74,Cusco,2018-08-24 10:51:19,bajo
2498,11890348,F,59,Piura,2023-10-01 10:40:04,medio
2499,55246430,F,51,Iquitos,2018-11-14 23:20:39,bajo
2500,49597485,M,26,Lima,2021-12-07 14:25:57,bajo
2501,86206305,F,73,Chiclayo,2016-12-02 04:44:13,bajo
2502,35925669,F,40,Chiclayo,2020-05-06 20:52:18,medio
2503,33554528,F,52,Lima,2017-02-07 02:51:54,alto
2504,92000924,F,67,Lima,2022-12-05 00:17:48,medio
2505,95728324,M,24,Cusco,2016-11-16 11:32:19,bajo
2506,64423996,M,32,Lima,2023-11-04 11:23:43,alto
2507,67405358,F,70,Lima,2017-04-24 12:43:16,bajo
2508,79159799,M,71,Piura,2023-06-08 21:26:36,bajo
2509,54013571,F,37,Chiclayo,2021-02-22 17:34:21,medio
2510,21641746,F,67,Cusco,2019-11-27 06:07:35,bajo
2511,63798927,M,42,Chiclayo,2015-09-10 07:59:16,bajo
2512,99826000,F,20,Cusco,2016-05-26 01:42:09,bajo
2513,22802372,M,77,Chiclayo,2020-07-31 20:06:59,bajo
2514,34800912,F,79,Lima,2023-05-26 19:47:22,medio
2515,28872606,F,72,Chiclayo,2016-12-20 01:48:20,bajo
2516,74082804,F,63,Chiclayo,2021-07-18 22:43:10,bajo
2517,53433080,M,41,Cusco,2019-10-29 07:12:15,bajo
2518,43292316,M,51,Iquitos,2022-10-10 08:41:29,alto
2519,10916723,F,63,Arequipa,2020-04-22 17:50:35,medio
2520,45002007,F,39,Cusco,2022-07-21 15:29:52,bajo
2521,61482483,F,28,Cusco,2018-11-04 12:41:13,alto
2522,41611127,M,65,Cusco,2021-12-05 18:19:36,medio
2523,69959826,M,25,Trujillo,2019-12-11 15:49:12,bajo
2524,45835371,M,56,Iquitos,2022-04-13 06:16:11,bajo
2525,54241559,F,60,Trujillo,2018-03-19 01:39:25,bajo
2526,50526484,M,52,Trujillo,2016-03-08 12:52:10,medio
2527,88176558,M,66,Cusco,2023-02-03 18:03:55,bajo
2528,86890296,F,63,Arequipa,2021-04-02 04:49:56,bajo
2529,11534878,M,55,Cusco,2018-01-19 02:44:59,bajo
2530,45105069,F,25,Lima,2015-03-21 10:45:47,alto
2531,97735896,F,71,Arequipa,2023-05-13 23:55:10,bajo
2532,58258264,F,54,Trujillo,2016-10-15 12:22:06,alto
2533,41715995,M,44,Chiclayo,2021-09-28 22:56:33,alto
2534,18338186,M,45,Chiclayo,2022-06-14 23:59:46,bajo
2535,99628735,F,57,Iquitos,2023-11-22 17:03:44,bajo
2536,25867870,F,51,Piura,2016-06-12 05:00:02,bajo
2537,72464258,F,49,Iquitos,2017-01-10 19:03:12,alto
2538,51178850,M,32,Arequipa,2017-06-09 20:31:13,bajo
2539,31436829,F,61,Trujillo,2021-09-19 06:33:09,bajo
2540,64414096,F,34,Arequipa,2021-10-25 09:25:26,bajo
2541,77447155,F,50,Arequipa,2016-09-24 01:54:24,bajo
2542,51738753,F,64,Chiclayo,2017-11-14 09:49:47,alto
2543,25759274,F,63,Cusco,2016-02-07 02:18:59,bajo
2544,95726382,F,69,Lima,2021-03-10 00:21:52,medio
2545,49599276,M,71,Piura,2018-05-22 01:54:50,bajo
2546,59330907,M,33,Trujillo,2020-10-05 04:24:42,bajo
2547,92493631,M,46,Arequipa,2018-05-29 09:27:25,alto
2548,39641883,M,26,Piura,2021-11-17 03:57:02,bajo
2549,39410942,M,50,Arequipa,2017-02-01 19:37:17,alto
2550,27927298,M,77,Chiclayo,2018-12-18 00:02:14,bajo
2551,74180488,M,66,Lima,2022-03-24 00:28:53,bajo
2552,30560218,M,46,Chiclayo,2023-06-29 08:41:40,bajo
2553,71066203,F,30,Piura,2019-09-27 15:39:49,alto
2554,91300905,F,38,Trujillo,2019-08-24 04:39:10,alto
2555,60147077,M,75,Arequipa,2021-10-22 23:26:52,bajo
2556,65813853,F,38,Lima,2021-01-21 17:04:47,bajo
2557,83717007,F,22,Chiclayo,2023-02-04 16:21:29,bajo
2558,73193474,M,27,Piura,2021-11-18 03:00:02,bajo
2559,82144402,M,23,Chiclayo,2023-03-30 18:46:36,medio
2560,99133246,F,73,Arequipa,2023-09-13 19:39:36,bajo
2561,39314711,F,68,Arequipa,2019-09-29 23:11:09,alto
2562,43214247,F,74,Trujillo,2017-07-04 18:01:04,bajo
2563,89968863,M,30,Lima,2022-09-26 00:02:48,medio
2564,20988446,M,18,Cusco,2016-11-02 07:35:46,bajo
2565,80532309,M,37,Chiclayo,2017-01-29 06:18:08,bajo
2566,69961498,M,74,Arequipa,2019-04-07 17:34:53,alto
2567,80890196,M,64,Piura,2023-04-29 15:52:33,bajo
2568,58557943,M,63,Chiclayo,2023-06-17 22:50:31,medio
2569,20482769,F,25,Trujillo,2018-12-05 06:38:27,alto
2570,85721444,F,27,Trujillo,2017-04-16 10:15:24,bajo
2571,25060409,M,26,Arequipa,2015-07-04 16:41:32,bajo
2572,18289024,F,66,Arequipa,2016-09-10 21:56:01,bajo
2573,83504237,M,58,Arequipa,2015-11-25 09:55:26,bajo
2574,77845324,M,20,Iquitos,2016-02-28 22:59:48,bajo
2575,37133023,M,28,Cusco,2023-06-23 07:15:40,bajo
2576,86866717,F,29,Arequipa,2015-06-16 05:04:56,bajo
2577,82029307,F,27,Chiclayo,2018-01-17 20:41:07,bajo
2578,30112846,F,42,Chiclayo,2021-07-05 14:21:57,bajo
2579,32083803,M,66,Iquitos,2020-07-24 15:11:45,bajo
2580,54039203,F,66,Iquitos,2017-08-07 01:44:27,bajo
2581,79839059,M,42,Lima,2020-02-25 05:44:30,bajo
2582,69302835,F,28,Piura,2016-08-21 14:18:42,bajo
2583,25601471,F,79,Arequipa,2016-04-20 11:04:49,bajo
2584,37568520,M,71,Chiclayo,2023-11-05 20:24:07,bajo
2585,88268756,F,53,Iquitos,2023-05-17 08:19:17,bajo
2586,75609379,F,56,Chiclayo,2022-12-05 18:12:46,medio
2587,22205980,M,70,Chiclayo,2018-06-08 18:14:44,bajo
2588,78501420,F,43,Iquitos,2019-12-30 03:16:36,bajo
2589,69791674,M,31,Cusco,2023-06-21 20:05:13,alto
2590,17467311,F,56,Iquitos,2023-05-05 07:25:56,medio
2591,70858653,F,73,Iquitos,2023-08-03 16:27:00,bajo
2592,27709269,F,57,Piura,2019-06-14 22:21:15,bajo
2593,78886959,F,18,Iquitos,2020-11-05 03:40:44,bajo
2594,65757342,F,73,Trujillo,2015-04-20 19:11:57,bajo
2595,71310453,M,71,Iquitos,2015-07-16 08:18:47,alto
2596,85686878,F,21,Chiclayo,2022-04-28 10:51:19,bajo
2597,17749299,M,78,Arequipa,2017-01-10 06:33:57,alto
2598,85000490,M,47,Chiclayo,2021-07-11 19:02:00,bajo
2599,72059365,M,29,Piura,2022-08-28 22:05:29,alto
2600,51361818,M,73,Trujillo,2020-05-08 14:28:00,bajo
2601,12921981,F,52,Iquitos,2021-05-27 11:22:33,bajo
2602,63143336,M,30,Cusco,2022-07-12 22:45:20,bajo
2603,44152669,F,69,Lima,2022-10-27 04:54:27,bajo
2604,10404729,M,48,Iquitos,2015-08-12 13:53:36,bajo
2605,39246218,M,55,Arequipa,2015-07-24 04:24:31,medio
2606,87619624,F,60,Lima,2018-01-04 00:38:33,bajo
2607,19801857,M,40,Cusco,2020-02-27 01:16:54,medio
2608,16078694,M,21,Piura,2017-10-16 22:57:49,bajo
2609,66867700,F,69,Piura,2023-05-12 22:45:05,bajo
2610,56241881,M,33,Cusco,2022-04-30 03:49:24,alto
2611,18557710,F,24,Chiclayo,2017-04-15 16:20:25,bajo
2612,82633735,M,39,Cusco,2020-04-25 13:21:51,bajo
2613,18087373,M,46,Iquitos,2021-08-14 15:53:18,bajo
2614,19263592,F,28,Arequipa,2023-04-17 22:32:48,bajo
2615,73360324,M,73,Trujillo,2016-11-10 16:13:30,alto
2616,14259382,M,50,Iquitos,2023-05-07 04:40:19,bajo
2617,48532662,M,75,Iquitos,2022-12-29 08:23:42,bajo
2618,64877191,M,46,Iquitos,2023-02-05 05:00:03,medio
2619,34156684,F,76,Lima,2017-08-29 06:46:46,bajo
2620,28176954,M,56,Lima,2023-08-15 10:21:04,bajo
2621,96104027,F,29,Piura,2015-12-13 08:07:23,alto
2622,96688655,F,24,Iquitos,2021-08-28 23:32:07,bajo
2623,66420024,M,76,Chiclayo,2019-06-25 15:42:39,medio
2624,60259293,F,72,Piura,2023-06-01 21:41:16,bajo
2625,61335545,M,56,Arequipa,2021-06-05 13:16:37,medio
2626,70201634,F,59,Cusco,2020-12-31 23:56:46,alto
2627,60666702,M,79,Lima,2019-11-03 10:24:00,bajo
2628,60418290,F,65,Iquitos,2020-06-14 09:51:26,bajo
2629,20770971,M,43,Arequipa,2016-01-17 16:12:27,bajo
2630,98824290,M,57,Piura,2015-06-24 21:34:56,medio
2631,82383656,F,26,Piura,2015-10-08 08:33:07,bajo
2632,27849589,F,58,Lima,2017-03-07 14:16:49,bajo
2633,97715861,M,51,Piura,2021-03-26 19:02:00,bajo
2634,56676884,M,62,Chiclayo,2020-12-07 20:16:36,alto
2635,25922674,F,30,Piura,2015-06-17 03:35:40,bajo
2636,33954324,F,72,Trujillo,2020-10-21 11:51:41,bajo
2637,82109613,F,72,Cusco,2021-06-22 19:12:57,bajo
2638,62755436,F,53,Piura,2016-08-27 21:53:30,bajo
2639,80980044,F,42,Trujillo,2022-04-14 10:05:10,bajo
2640,27092236,F,41,Arequipa,2020-11-14 15:27:30,bajo
2641,39888974,M,61,Piura,2021-01-29 14:17:33,alto
2642,10466177,M,34,Chiclayo,2022-01-03 15:23:41,alto
2643,13051483,F,19,Arequipa,2020-12-22 17:04:08,bajo
2644,50045602,F,30,Iquitos,2015-12-17 18:19:16,bajo
2645,72143331,M,48,Piura,2019-02-26 14:03:04,bajo
2646,83074216,M,46,Lima,2019-03-19 14:51:56,bajo
2647,66925500,F,67,Trujillo,2018-12-28 21:22:53,bajo
2648,81394920,F,45,Trujillo,2020-04-23 07:39:19,bajo
2649,60905625,M,77,Lima,2016-06-11 19:25:46,bajo
2650,40824989,M,44,Cusco,2016-02-12 00:06:11,medio
2651,43220503,M,32,Iquitos,2020-03-09 15:50:29,medio
2652,71824078,M,48,Chiclayo,2016-12-12 07:11:50,bajo
2653,56460773,M,57,Trujillo,2020-09-28 17:42:17,bajo
2654,30820038,M,32,Arequipa,2017-11-20 23:18:59,alto
2655,46997080,F,50,Chiclayo,2015-05-03 11:39:53,alto
2656,35297417,M,37,Trujillo,2020-07-19 10:04:06,bajo
2657,25145751,F,59,Iquitos,2015-08-21 06:09:17,bajo
2658,14324134,F,29,Cusco,2022-11-03 23:47:22,bajo
2659,98610233,M,54,Iquitos,2022-03-10 03:44:45,bajo
2660,66269520,F,26,Arequipa,2023-10-04 14:32:55,bajo
2661,92533595,M,40,Iquitos,2022-03-02 01:48:52,bajo
2662,12099943,F,25,Chiclayo,2019-07-15 17:05:24,bajo
2663,42301683,M,49,Arequipa,2015-05-07 18:36:26,bajo
2664,37659807,F,65,Lima,2022-12-28 14:43:33,bajo
2665,19031632,F,31,Piura,2015-05-19 04:08:20,alto
2666,23542127,M,44,Lima,2020-05-20 18:02:16,bajo
2667,89717834,M,42,Chiclayo,2021-06-05 04:18:47,bajo
2668,14506531,F,30,Piura,2021-08-22 05:52:20,bajo
2669,69920305,F,72,Lima,2020-06-26 10:57:34,bajo
2670,90233330,M,38,Piura,2016-08-30 05:54:28,bajo
2671,16533225,F,62,Trujillo,2023-04-23 13:18:59,bajo
2672,42847661,M,48,Iquitos,2016-09-13 17:32:01,bajo
2673,15937353,F,54,Arequipa,2018-07-03 11:16:27,bajo
2674,63991141,M,65,Piura,2020-09-18 15:05:56,bajo
2675,68916591,F,75,Trujillo,2023-06-14 13:57:16,medio
2676,41452485,M,60,Iquitos,2023-07-22 02:16:34,bajo
2677,82445335,M,71,Iquitos,2020-10-10 19:47:22,bajo
2678,39161379,M,22,Cusco,2017-11-01 09:15:07,bajo
2679,17575790,M,30,Lima,2020-02-05 03:47:36,bajo
2680,28808678,F,45,Cusco,2021-03-07 16:20:16,bajo
2681,77631755,M,60,Chiclayo,2022-06-02 03:42:38,bajo
2682,48824283,F,42,Trujillo,2018-06-07 16:25:36,alto
2683,41428626,M,68,Cusco,2023-06-15 22:48:39,alto
2684,87324220,M,52,Cusco,2016-04-13 00:42:30,bajo
2685,52802529,M,64,Iquitos,2018-08-23 05:56:21,medio
2686,87507357,M,56,Trujillo,2019-11-21 13:34:03,bajo
2687,90251151,M,24,Iquitos,2019-07-06 14:47:41,alto
2688,53038943,M,55,Arequipa,2015-10-23 08:23:24,bajo
2689,41796721,M,49,Piura,2020-01-22 11:36:40,bajo
2690,50502136,M,20,Chiclayo,2021-11-03 02:39:50,bajo
2691,29228089,F,79,Chiclayo,2018-11-04 14:33:29,bajo
2692,98612211,F,62,Lima,2016-07-25 09:44:46,medio
2693,79961132,M,56,Iquitos,2016-08-11 15:42:00,alto
2694,39667854,M,54,Piura,2020-09-24 00:55:59,bajo
2695,65507111,F,72,Lima,2019-08-26 15:08:01,medio
2696,50332555,F,67,Chiclayo,2016-02-22 23:59:45,medio
2697,46930534,F,39,Piura,2023-02-01 05:09:23,bajo
2698,18181595,M,79,Cusco,2022-04-07 22:38:50,bajo
2699,84721440,F,25,Arequipa,2018-07-27 06:34:15,bajo
2700,89412216,F,34,Cusco,2020-11-28 03:35:17,bajo
2701,33505978,F,69,Arequipa,2016-04-21 08:36:19,bajo
2702,94019376,F,44,Iquitos,2020-02-19 14:41:20,bajo
2703,67337891,M,50,Trujillo,2023-08-02 17:18:05,bajo
2704,84605013,M,63,Lima,2020-02-07 13:40:31,bajo
2705,76521096,F,34,Lima,2022-05-14 00:17:27,alto
2706,16292676,F,59,Trujillo,2020-05-01 02:34:53,bajo
2707,56226575,M,29,Piura,2018-05-28 05:38:33,bajo
2708,96344420,M,65,Trujillo,2022-01-18 11:01:10,bajo
2709,61157708,M,63,Iquitos,2021-11-04 19:28:02,bajo
2710,80392240,M,79,Chiclayo,2019-04-11 07:19:16,bajo
2711,52779814,F,44,Trujillo,2023-10-08 09:25:49,bajo
2712,65878146,F,65,Arequipa,2022-09-17 06:20:54,bajo
2713,64795619,M,25,Chiclayo,2018-01-27 05:09:01,bajo
2714,30027648,M,40,Trujillo,2015-04-26 14:19:41,bajo
2715,50250352,M,77,Lima,2023-10-13 16:55:11,bajo
2716,60527631,M,59,Cusco,2018-03-05 02:42:08,bajo
2717,34679818,F,78,Arequipa,2023-06-29 22:38:30,bajo
2718,82199509,F,66,Iquitos,2018-08-16 05:49:27,bajo
2719,73554620,F,76,Arequipa,2022-12-13 16:07:43,bajo
2720,42342202,M,79,Piura,2019-07-23 21:30:17,medio
2721,40245233,F,46,Cusco,2022-05-19 01:40:58,bajo
2722,50364158,F,67,Arequipa,2016-01-08 02:12:00,medio
2723,29374563,F,37,Trujillo,2023-11-20 06:29:09,medio
2724,72146184,M,33,Arequipa,2018-05-31 18:48:08,bajo
2725,17734153,M,34,Arequipa,2021-03-13 12:34:32,bajo
2726,85482164,M,33,Arequipa,2022-11-13 19:00:48,bajo
2727,65388634,M,36,Piura,2017-07-07 01:08:10,bajo
2728,65902739,M,73,Arequipa,2019-02-02 15:09:41,bajo
2729,84797762,M,73,Arequipa,2017-07-24 00:06:29,bajo
2730,81134297,M,25,Piura,2020-02-09 20:21:15,bajo
2731,27997624,F,55,Chiclayo,2022-05-29 09:52:54,bajo
2732,62132722,M,55,Cusco,2021-12-24 06:26:43,medio
2733,42595918,M,70,Iquitos,2020-06-03 01:00:21,bajo
2734,44224936,F,46,Chiclayo,2016-02-05 08:07:45,alto
2735,37291394,F,58,Lima,2018-06-18 20:46:29,alto
2736,54327148,F,53,Piura,2022-01-06 19:16:10,alto
2737,96799390,F,43,Piura,2019-07-17 16:11:45,medio
2738,20612653,F,48,Arequipa,2019-11-19 15:11:35,bajo
2739,70369365,F,61,Arequipa,2017-09-24 20:04:04,bajo
2740,59805178,M,77,Iquitos,2019-05-13 12:05:38,bajo
2741,22410307,M,29,Lima,2019-01-07 06:13:59,bajo
2742,81891784,M,72,Arequipa,2021-11-26 23:06:59,medio
2743,35566010,M,34,Trujillo,2019-01-21 21:13:35,alto
2744,16917129,M,32,Arequipa,2016-12-06 15:04:57,bajo
2745,46032304,F,26,Arequipa,2017-07-20 19:59:30,bajo
2746,60622628,F,56,Trujillo,2018-04-07 12:35:24,bajo
2747,91197624,F,59,Lima,2015-06-22 03:32:46,bajo
2748,90922827,M,65,Trujillo,2019-03-07 00:31:45,bajo
2749,15307982,F,29,Piura,2020-04-13 15:09:59,bajo
2750,19768947,F,49,Trujillo,2022-11-24 04:30:42,medio
2751,35254849,M,42,Cusco,2023-04-05 01:27:46,bajo
2752,88864147,F,56,Piura,2022-06-03 00:51:15,alto
2753,85007641,M,35,Arequipa,2022-03-07 08:03:12,bajo
2754,39127464,M,32,Iquitos,2015-08-18 22:23:48,medio
2755,74343201,F,49,Piura,2018-06-09 03:00:28,bajo
2756,38036618,M,23,Lima,2017-09-17 05:15:37,medio
2757,54689713,M,75,Lima,2019-08-22 13:45:20,bajo
2758,50693207,F,61,Trujillo,2017-04-27 18:00:36,bajo
2759,12058055,F,60,Piura,2015-07-01 01:57:03,bajo
2760,38428357,M,69,Arequipa,2019-05-25 14:55:48,alto
2761,35504548,M,52,Lima,2019-09-23 00:21:41,bajo
2762,25745913,M,51,Chiclayo,2017-12-29 12:49:07,bajo
2763,74279671,F,55,Arequipa,2015-09-20 10:08:49,bajo
2764,42560305,M,73,Chiclayo,2023-04-07 22:00:19,bajo
2765,91121400,M,71,Cusco,2015-05-04 17:00:25,medio
2766,37449289,F,74,Chiclayo,2015-12-10 19:00:03,bajo
2767,63235053,F,79,Lima,2016-06-05 12:28:50,bajo
2768,42122457,M,22,Trujillo,2020-05-04 12:52:20,alto
2769,84098828,F,35,Cusco,2020-01-26 13:52:31,medio
2770,53166435,F,33,Piura,2016-01-31 01:59:23,medio
2771,47991562,M,25,Arequipa,2021-12-04 01:15:36,bajo
2772,61091554,M,42,Lima,2021-03-08 07:14:34,bajo
2773,72579077,F,49,Cusco,2016-07-15 03:27:01,bajo
2774,81625307,M,79,Cusco,2021-10-02 05:16:46,medio
2775,97069904,F,43,Lima,2017-05-23 09:50:59,bajo
2776,58219001,M,69,Piura,2019-01-06 17:00:30,bajo
2777,51395738,M,39,Piura,2016-11-26 12:33:50,bajo
2778,45106207,M,48,Trujillo,2023-07-06 10:28:02,bajo
2779,58270683,M,60,Iquitos,2017-01-19 15:31:51,medio
2780,78829070,M,27,Chiclayo,2023-11-18 07:57:11,bajo
2781,76743428,M,73,Piura,2023-12-08 20:28:10,bajo
2782,72546007,F,74,Trujillo,2019-04-14 16:20:20,alto
2783,23234972,F,29,Chiclayo,2023-06-12 20:09:14,bajo
2784,73013937,F,70,Cusco,2016-07-14 18:52:28,bajo
2785,52980983,F,45,Lima,2019-01-19 08:35:39,alto
2786,37263310,M,23,Piura,2017-01-29 19:14:33,alto
2787,59755172,F,76,Trujillo,2020-05-01 11:08:08,bajo
2788,51999682,M,37,Cusco,2020-08-08 02:40:26,bajo
2789,65556767,F,22,Piura,2021-08-20 01:39:29,bajo
2790,16135823,F,40,Arequipa,2019-01-06 01:38:10,medio
2791,85500790,F,26,Iquitos,2022-03-12 14:47:46,medio
2792,39698906,F,75,Cusco,2018-09-16 15:46:01,bajo
2793,29585415,F,76,Piura,2017-06-15 12:16:52,bajo
2794,12176998,M,46,Cusco,2016-10-25 17:15:37,bajo
2795,45000508,M,33,Lima,2017-12-24 08:53:47,bajo
2796,84264220,F,71,Lima,2018-08-23 10:11:38,bajo
2797,88387434,M,63,Iquitos,2019-09-02 23:27:57,medio
2798,87731247,F,39,Lima,2022-06-23 19:19:27,bajo
2799,66046380,F,25,Chiclayo,2021-12-12 13:22:39,bajo
2800,49620038,M,76,Arequipa,2019-04-30 04:50:51,bajo
2801,30456313,F,37,Lima,2015-12-14 12:12:00,bajo
2802,36332415,F,68,Arequipa,2023-05-05 23:34:18,bajo
2803,54273769,F,31,Lima,2021-05-17 08:03:25,bajo
2804,40872577,F,56,Chiclayo,2016-12-02 22:01:03,bajo
2805,60981231,F,54,Cusco,2020-05-20 14:24:06,bajo
2806,86475853,F,67,Piura,2022-03-18 06:51:02,bajo
2807,42981324,F,51,Piura,2023-01-29 15:22:44,medio
2808,77015110,M,28,Lima,2019-03-11 17:52:49,bajo
2809,83905989,M,71,Piura,2019-09-22 18:39:39,bajo
2810,97859993,F,57,Lima,2017-06-19 10:46:25,medio
2811,55307111,M,50,Lima,2021-03-05 14:11:14,bajo
2812,44537812,F,48,Iquitos,2023-01-31 22:12:29,alto
2813,75581613,F,76,Trujillo,2021-04-04 01:15:25,bajo
2814,96126771,M,71,Trujillo,2020-03-29 21:51:00,medio
2815,75846624,F,61,Iquitos,2015-05-11 22:48:48,alto
2816,71851421,F,51,Trujillo,2015-08-05 07:09:29,medio
2817,32579937,M,67,Arequipa,2015-12-06 17:19:51,bajo
2818,57268285,M,24,Trujillo,2019-01-29 07:03:02,bajo
2819,32718459,M,75,Lima,2019-04-21 23:32:39,bajo
2820,28784915,M,66,Chiclayo,2021-07-18 09:09:47,bajo
2821,83356206,F,71,Chiclayo,2020-04-05 17:27:41,medio
2822,75540707,M,79,Cusco,2021-03-04 16:52:25,bajo
2823,34702473,F,40,Trujillo,2017-01-28 09:58:36,bajo
2824,82764376,M,63,Chiclayo,2019-01-08 19:49:23,bajo
2825,96142207,M,73,Trujillo,2022-07-11 23:53:15,bajo
2826,17882882,F,24,Cusco,2021-08-10 20:59:50,medio
2827,80322629,F,71,Chiclayo,2015-02-18 21:04:40,medio
2828,14539747,M,42,Lima,2021-09-07 20:45:51,bajo
2829,19976458,M,78,Arequipa,2019-05-07 19:56:46,bajo
2830,99686372,M,20,Iquitos,2020-02-13 15:41:37,bajo
2831,16511491,M,76,Iquitos,2016-07-14 19:06:14,bajo
2832,10856822,F,55,Iquitos,2019-01-03 02:24:30,alto
2833,65350347,M,37,Trujillo,2020-01-23 02:55:04,medio
2834,28453800,M,51,Chiclayo,2018-07-31 07:06:26,bajo
2835,94651342,M,66,Chiclayo,2017-09-22 14:48:58,bajo
2836,41062464,F,61,Cusco,2022-06-19 21:26:08,bajo
2837,19122502,F,61,Lima,2020-05-24 21:57:33,bajo
2838,30270856,M,47,Piura,2021-11-29 14:10:47,bajo
2839,11226946,F,34,Chiclayo,2015-07-30 12:48:09,bajo
2840,39356057,M,76,Arequipa,2019-08-30 19:17:17,bajo
2841,77878323,M,27,Cusco,2016-05-12 16:33:58,bajo
2842,71204580,F,52,Chiclayo,2023-05-14 06:24:16,bajo
2843,60090149,F,37,Chiclayo,2023-01-06 06:13:26,alto
2844,18113477,F,35,Cusco,2022-01-10 01:15:18,medio
2845,92924441,F,62,Cusco,2020-08-29 11:07:56,bajo
2846,95594482,M,61,Trujillo,2022-03-09 11:46:57,bajo
2847,99490304,F,44,Chiclayo,2016-09-15 20:04:19,bajo
2848,92747827,M,76,Piura,2017-09-23 08:07:59,bajo
2849,74854563,F,79,Arequipa,2019-06-10 14:40:40,bajo
2850,98487646,M,76,Lima,2023-08-13 06:04:34,medio
2851,75478707,F,66,Lima,2016-02-17 09:23:56,bajo
2852,12111482,M,53,Piura,2020-12-26 08:37:16,bajo
2853,10887495,M,40,Cusco,2022-02-28 04:45:46,bajo
2854,81432350,F,49,Cusco,2020-07-23 11:13:39,alto
2855,84040345,M,27,Cusco,2022-09-17 11:17:28,alto
2856,65208920,F,28,Chiclayo,2015-06-19 22:51:36,bajo
2857,11590610,M,55,Cusco,2015-11-20 17:32:20,bajo
2858,12244945,M,23,Cusco,2018-02-15 17:14:17,bajo
2859,81057233,M,76,Chiclayo,2022-07-18 05:20:30,bajo
2860,46875077,M,58,Chiclayo,2017-04-25 15:32:36,bajo
2861,81905550,F,79,Piura,2015-01-20 02:41:50,bajo
2862,48478684,M,64,Trujillo,2021-10-25 15:01:32,bajo
2863,12300840,F,51,Chiclayo,2018-05-28 05:23:38,bajo
2864,77406294,F,53,Arequipa,2020-03-13 14:33:04,bajo
2865,67790557,M,54,Cusco,2020-05-03 09:35:11,medio
2866,34060788,F,34,Trujillo,2016-05-25 23:19:57,bajo
2867,24363501,F,57,Lima,2016-11-19 15:53:59,bajo
2868,22927031,F,57,Piura,2017-09-07 16:11:19,bajo
2869,80381817,M,71,Trujillo,2019-03-31 23:34:54,bajo
2870,29984682,M,29,Chiclayo,2023-10-14 14:03:45,bajo
2871,42342289,F,38,Cusco,2017-03-19 08:52:01,bajo
2872,35760684,F,57,Cusco,2021-12-24 14:47:12,bajo
2873,93185576,F,36,Cusco,2020-06-07 16:15:03,bajo
2874,80659726,M,20,Trujillo,2022-09-06 11:03:14,bajo
2875,43878996,F,35,Cusco,2023-02-20 11:01:48,bajo
2876,57572279,M,70,Chiclayo,2017-04-09 14:25:29,alto
2877,45879718,M,68,Trujillo,2019-06-08 19:24:05,bajo
2878,63270536,M,36,Cusco,2017-12-13 23:04:00,bajo
2879,20605783,F,64,Lima,2020-07-28 12:20:05,bajo
2880,60070135,M,23,Lima,2019-10-18 00:39:51,medio
2881,64496076,M,33,Arequipa,2018-05-19 10:52:53,bajo
2882,71605634,F,25,Cusco,2016-06-08 10:29:01,medio
2883,85833309,M,65,Cusco,2022-01-19 14:11:15,medio
2884,42642810,M,35,Trujillo,2021-04-03 04:25:15,bajo
2885,40314047,M,69,Trujillo,2018-02-04 05:17:31,bajo
2886,50261914,F,65,Iquitos,2021-09-11 02:06:17,bajo
2887,20820219,F,60,Cusco,2021-06-02 14:02:26,medio
2888,97742922,M,56,Arequipa,2018-10-26 21:56:53,bajo
